Ngày,Số HĐ,Diễn giải,TK Đ/Ứ,Nợ,Có
2023-08-21,860,Ổ cứng  Kingmax SSD Sata III 240GB SMV32,131,0,3090909.0
2023-08-21,862,Bình ắc quy 12V­100Ah,131,0,17314815.0
2023-08-21,862,Quạt đứng LV16 - RA CY - GY,131,0,2398148.0
2023-08-21,862,Ghế xoay SG130,131,0,2416667.0
2023-08-21,862,Màng RO membrane 50GPP TORAY,131,0,1296296.0
2023-08-21,862,Lõi OCB 10 Đại Việt,131,0,1500000.0
2023-08-21,863,MÀN HÌNH VI TÍNH (LCD) DELL SE2422H 23.8 INCH/1920x1080@75Hz/VGA/HDMI/LED/ĐEN(60W8F1),131,0,12272727.0
2023-08-21,864,BỘ 6 CỐC THỦY TINH,131,0,155556.0
2023-08-21,859,Bộ máy vi tính,131,0,25000000.0
2023-08-21,864,BỘ ẤM TÍCH BÁT TRÀNG,131,0,3333333.0
2023-08-21,856,Pin Alkaline AA Philips LR6P2B/97,131,0,1111111.0
2023-08-21,858,Mực laser đen Brother 2240,131,0,118182.0
2023-08-21,855,Máy  In Canon Laser LBP - 2900,131,0,3472727.0
2023-08-21,857,Hộp mực 052 Number One,131,0,480000.0
2023-08-22,866,Nguồn Jetek Model 400 ELITE V2,131,0,445455.0
2023-08-22,867,MÁY TÍNH XÁCH TAY (NB) LENOVO V14 G3 IAP i3-1215U/8GD4/256GSSD/14.0FHD/IPS/WL/BT/2C38/NoOS/ĐEN (82TS0060VN),131,0,14909091.0
2023-08-22,868,MÁY TÍNH XÁCH TAY (NB) LENOVO V14 G3 IAP i3-1215U/8GD4/256GSSD/14.0FHD/IPS/WL/BT/2C38/NoOS/ĐEN (82TS0060VN),131,0,73636364.0
2023-08-22,866,"Thiết bị chuyển mạch  TP -Link, TL- SG108",131,0,490909.0
2023-08-22,866,Cạc mạng PCI Gigabit TP -Link - TG - 3468,131,0,209091.0
2023-08-23,870,"Chuột bluetooth Logitech M650L, màu đen(910-006247)",131,0,590909.0
2023-08-23,869,"Màn hình máy tính Lenovo H20215FE0 -"" E22-28 (H20215FE0) 21.5 inch Monitor-HDMI, P/N:62B9MAR4W",131,0,2172727.0
2023-08-24,877,Máy quét CANON DR F - 120,131,0,8900000.0
2023-08-24,874,Máy in laser Brother HL-L2366DW,131,0,3718182.0
2023-08-24,871,Máy in laser đen trắng HP LJ Pro MFP 4103fdw­ Printer _ 2Z629A,131,0,10772727.0
2023-08-24,871,Ổ cứng gắn ngoài Samsung SSD T7 Portable 1TB Blue (MU-PC1T0H/WW),131,0,2718182.0
2023-08-24,876,Mực T3008,131,0,1136364.0
2023-08-24,876,Nhông sấy máy photo,131,0,590909.0
2023-08-24,873,Mực Laser đen Premium,131,0,363636.0
2023-08-24,873,Mực nạp đổ XP12 - 140,131,0,2290909.0
2023-08-24,873,Mực Laser đen Premium,131,0,363636.0
2023-08-24,872,Máy quét  CANON DR F - 120,131,0,9272727.0
2023-08-24,875,Máy in HP 4103FDN (2Z628A),131,0,7718182.0
2023-08-24,875,Cáp dữ liệu VIDEO HDMI 1.4 truyền âm thanh hình ảnh dài3M Ugreen (10108),131,0,100000.0
2023-08-24,873,Mực nạp đổ XP12 - 140,131,0,763637.0
2023-08-25,878,Bàn phím Rapoo Keyboard NK2500,131,0,109091.0
2023-08-25,878,Chuột vi tính có dây Rapoo N100,131,0,45455.0
2023-08-25,878,MÀN HÌNH VI TÍNH (LCD)  DELL SE2422H23.8 INCH/1920x1080@75Hz/VGA/HDMI/LED/ĐEN(60W8F1),131,0,3363636.0
2023-08-25,878,"Ổ CỨNG DI ĐỘNG (USB) Lexar JumpDrive S60 USB2.0, 64GB(LJDS060064G-BNBNG)",131,0,481818.0
2023-08-25,878,Bộ vi xử  lý Intel Core i3-10105,131,0,2445455.0
2023-08-25,878,Ổ cứng  Kingmax SSD Sata III 240GB SMV32,131,0,363636.0
2023-08-25,878,"Bộ nhớ ngoài  Sandisk 32G SDCZ50-032/B35,USB,Cruzer",131,0,500000.0
2023-08-25,878,Vỏ thùng máy tính Jetek Squid Game R3 Black,131,0,654546.0
2023-08-25,878,Nguồn Jetek Model 350 ELITE V2,131,0,372727.0
2023-08-25,880,Máy  In Canon Laser LBP-2900,131,0,3627273.0
2023-08-25,879,Máy in hóa đơn XP - T80L,131,0,818182.0
2023-08-25,879,LOA SOUNDMAX A120 /2.0,131,0,163636.0
2023-08-25,879,Màn hình LCD Samsung S22F350,131,0,2136364.0
2023-08-25,879,"Thiết bị thu phát vô tuyến  TP-Link,TL - WN722N",131,0,163636.0
2023-08-25,878,Bảng mạch chính Asus Prime H510MK,131,0,1463636.0
2023-08-25,878,Bộ nhớ máy tính  Kingmax 8GB/ DDR4-3200,131,0,418182.0
2023-08-27,881,Máy in đa năng Brother DCP- T226,131,0,3445455.0
2023-08-27,882,Chuột máy tính Dell MS116,131,0,118181.0
2023-08-27,882,"Màn hình LCD VIEWSONIC VX3276-MHD-2 / 31.5""",131,0,13336364.0
2023-08-27,882,Máy tính bàn Lenovo ThinkCentre M70s Gen 3 i5-12400(4.4GHZ)- 8GB RAM - 512 SSD - Wireless & Bluetooth - None -1Yr; P/n11TC000TVA,131,0,23027273.0
2023-08-27,881,Chip xử lý Intel I5 -10400,131,0,5645454.0
2023-08-27,881,Nguồn Jetek Y600T,131,0,736362.0
2023-08-27,881,Card VGA hiệu Asus GT730 - SL - 2GD5 BRK,131,0,2345455.0
2023-08-27,881,Bộ nhớ trong máy tính KingSton 16G D4 - 3200S22 (KVR32S22S8/16),131,0,1945455.0
2023-08-27,881,Bàn phím Dell KB216,131,0,545455.0
2023-08-27,881,Vỏ thùng máy tính Jetek EN22,131,0,545455.0
2023-08-27,881,Ổ cứng gắn trong 240GB SSD Kioxia,131,0,2181818.0
2023-08-27,883,Thiết bị thu phát vô tuyến Reyee RG - EG105GW(T),131,0,2000000.0
2023-08-27,883,Thiết bị thu phát vô tuyến RG - EW1200G Pro,131,0,6045455.0
2023-08-28,884,Hộp mực  in Izinet 12A/303/FX9,131,0,181818.0
2023-08-28,885,"Camera kỹ thuật số có chức năng ghi hiệu EZVIZ mãCS-C1C(1080P,H.265) - Hỗ trợ thẻ nhớ trong",131,0,395455.0
2023-08-28,886,Bàn phím Dell Multimedia KB216,131,0,200000.0
2023-08-28,887,Máy chiếu đa năng ViewSonic LS500WHE,131,0,15172727.0
2023-08-28,887,Cáp dữ liệu VIDEO HDMI 1.4 truyền âm thanh hình ảnh dài5M Ugreen (10109),131,0,245455.0
2023-08-28,888,Màn chiếu chân P70TS,131,0,972222.0
2023-08-28,884,CHUỘT VI TÍNH (MOUSE) LOGITECH M221WIRELESS /OPTICAL/ĐEN,131,0,227273.0
2023-08-29,891,Mực nạp đổ XP12 - 140,131,0,163636.0
2023-08-29,889,Loa hội nghị Jabra Speak 510 MS,131,0,3618182.0
2023-08-29,890,"Máy tính xách tay Lenovo V15 G4 IRU - Intel Core i3-1315U (4.50GHz) - 8GB RAM - 512GB SSD - WF+BL - 15.6FHD 60Hz - NOS- 2YR Premium NBD,P/n 83A10007VN",131,0,10000000.0
2023-08-29,893,"Máy tính xách tay Lenovo V15 G4 IRU - Intel Core i3-1315U(4.50GHz) - 8GB RAM - 512GB SSD - WF+BL - 15.6FHD60Hz - NOS- 2YR Premium NBD,P/n 83A10007VN",131,0,9454545.0
2023-08-29,892,MÁY TÍNH XÁCH TAY (NB) LENOVO V14 G3 IAP i3 - 1215U/8GD4/256GSSD/14.0FHD/IPS/WL/BT/2C38/NoOS/ĐEN (82TS0060VN),131,0,7545455.0
2023-08-29,893,MÁY TÍNH XÁCH TAY (NB) LENOVO V14 G3 IAP i3 -1215U/8GD4/256GSSD/14.0FHD/IPS/WL/BT/2C38/NoOS/ĐEN (82TS0060VN),131,0,15090910.0
2023-08-29,892,4K0Z7PA : Máy tính xách tay HP 14s- fq1080AU -AMD Ryzen3 5300U / 4GB DDR4-3200/ SSD 256GB /RadeonVegaGraphics/ 14” HD/ Windows 11 Home/NaturalSilver,131,0,6954545.0
2023-08-29,894,"Máy tính xách tay Dell Inspiron 15 /3520 (i5-1235U, 8GB, 512GB SSD,15.6"" FHD, UMA, Win11, OfficeHS 21, Đen, P112F007) (N3520-i5U085W11BLU)",131,0,15900000.0
2023-08-29,895,Hộp mực in Izinet 12A/303/FX9,131,0,609091.0
2023-08-30,897,Mực nạp đổ XP12 - 140,131,0,245455.0
2023-08-30,898,"Thiết bị thu phát vô tuyến TP-Link,TL - WN823N",131,0,327273.0
2023-08-30,898,"Ổ CỨNG DI ĐỘNG (USB)  Lexar JumpDrive S60 USB2.0, 64GB",131,0,190909.0
2023-08-30,898,Loa SoundMax A130/2.0,131,0,718182.0
2023-08-30,898,Màn hình LCD VIEWSONIC VA1903A / 19'',131,0,1500000.0
2023-08-30,898,Tai nghe SoundMax AH315,131,0,627273.0
2023-08-30,898,ổ cứng gắn trong 480GB SSD Exceria BiCS FLASH 2.5''SATA3 Kioxia,131,0,2509090.0
2023-08-30,898,"Thiết bị thu phát vô tuyếnTP-Link,TL - WN725N",131,0,590909.0
2023-08-30,899,CHUỘT VI TÍNH (MOUSE)  LOGITECH PEBBLEM350/WIRELESS/BLUETOOTH/ĐEN(GRAPHITE)(910-005602),131,0,363636.0
2023-08-30,899,Bàn phím Logitech K120,131,0,127273.0
2023-08-30,899,Máy In Canon Laser LBP - 2900,131,0,3545455.0
2023-08-30,898,"Ổ cứng máy tính SSD Western WDS240G2G0A, 240GB",131,0,3545455.0
2023-08-30,896,"Ổ CỨNG DI ĐỘNG (HDD) SEAGATE EXPANSIONPORTABLE  1TB 2.5"" USB 3.0 (STKM1000400)",131,0,1290909.0
2023-08-30,900,Bộ lưu điện  Santak - TG500,131,0,4072727.0
2023-08-30,902,Bàn phím  Dell Multimedia KB216,131,0,172727.0
2023-08-30,903,Máy in Brother HL - L2321D,131,0,46363636.0
2023-08-30,901,ổ cứng gắn trong 480GB SSD Exceria BiCS FLASH 2.5''SATA3 Kioxia,131,0,2909091.0
2023-08-30,903,ổ cứng gắn trong 240GB SSD Exceria BiCS FLASH2.5''SATA3 Kioxia,131,0,4963636.0
2023-08-30,903,Máy in hóa đơn XP - T80L,131,0,8181818.0
2023-08-30,903,MÁY IN ĐA CHỨC NĂNG Brother MFC - L2701D,131,0,9454546.0
2023-08-30,903,"Máy tính xách tay Lenovo Thinkpad E15 Gen 4- i5-1235U (4.4G) - 8Gb RAM -512GB SSD -WF+BL, Fingerprint-15,6'' FHD-Dos -2Yrs, P/N 21E600CFVA",131,0,29818182.0
2023-08-30,903,"Máy tính xách tay Lenovo V14 G4 IRU - Intel Core i7-1355U (5.00GHz) - 8GB RAM - 512GB SSD - WF+BL - 14"" FHD -NOS -2YR Premium NBD,P/n 83A0000NVN",131,0,14909091.0
2023-08-30,903,Bảng mạch chính Asus Prime H510 MK,131,0,4090909.0
2023-08-30,903,MÁY TÍNH XÁCH TAY (NB) LENOVO V14 G3 IAP i3-1215U/8GD4/256GSSD/14.0FHD/IPS/WL/BT/2C38/NoOS/ĐEN (82TS0060VN),131,0,22636364.0
2023-08-30,903,MÀN HÌNH LCD 23.8 Inch LENOVO THINKVISION S24e - 20 (62AEKAR2WW),131,0,15272727.0
2023-08-30,903,"Màn hình máy tính Lenovo H20215FE0 - "" E22 - 28(H20215FE0)21.5 inch Monitor-HDMI, Linecord, 3YRWTYWarrantyCode:3years limited"", P/N:62B9MAR4W",131,0,19090909.0
2023-08-30,903,Bộ nhớ máy tính xách tay Kingmax 8GB DDR4-3200,131,0,2836364.0
2023-08-30,903,"Ổ CỨNG DI ĐỘNG (HDD) SEAGATE EXPANSION PORTABLE 1TB 2.5"" USB 3.0",131,0,5909091.0
2023-08-30,903,"Máy tính xách tay Lenovo V15 G4 IRU - Intel Corei3-1315U(4.50GHz) - 8GB RAM - 512GB SSD - WF+BL -15.6FHD60Hz - NOS- 2YR Premium NBD,P/n : 83A10007VN",131,0,28363636.0
2023-08-30,903,"Ổ cứng máy tính SSD Western WDS240G2G0A, 240G",131,0,3000000.0
2023-08-31,904,Chuột máy tính  Logitech B100,131,0,272727.0
2023-08-31,904,Chuột vi tính  Rapoo M20,131,0,545455.0
2023-08-31,904,"Ổ CỨNG DI ĐỘNG (USB) Lexar JumpDrive S60 USB2.0, 64GB",131,0,250000.0
2023-09-03,906,"Thiết bị chuyển mạch TP -Link, TL- SG1008D",131,0,172727.0
2023-09-03,906,"Màn hình vi tính Dell LCD E2216Hv  21.5"" WHD",131,0,2681818.0
2023-09-03,905,Cáp dữ liệu VIDEO HDMI 1.4 truyền âm thanh hình ảnh dài10M Ugreen (10110),131,0,381818.0
2023-09-03,906,"Thiết bị đầu cuối GSM/W-CDMA FDD 2.4GHz TP- Link, M7000",131,0,736364.0
2023-09-04,908,"Thiết bị thu phát vô tuyến TP-Link 150M, TL - WN722N",131,0,681818.0
2023-09-04,908,Camera quan sát CS - H8C (1080P),131,0,1600000.0
2023-09-04,908,"Máy tính xách tay Lenovo V14 G4 IRU - Intel Core i7-1355U (5.00GHz) - 8GB RAM - 512GB SSD - WF+BL - 14"" FHD - NOS -2YR Premium NBD,P/n 83A0000NVN",131,0,14909091.0
2023-09-04,911,Phí dịch vụ tháng 08 /2023 theo hợp đồng số 64/2015/HĐ_NetViet ký ngày 26/10/2015,131,0,101852.0
2023-09-04,910,MÁY TÍNHXÁCHTAY (NB) DELL VOS15 3520 i5-1235U/8GD4/512SSD/15.6FHD/120Hz/3C41WHr/W11SL+OFFICEHOME_ST/ProSup/XÁM(5M2TT2),131,0,14990909.0
2023-09-04,909,Bộ máy vi tính,131,0,16618182.0
2023-09-04,907,ổ cứng gắn trong 250GB SSD Exceria NVMe BiCS FLASHM.2 PCIe Kioxia,131,0,636364.0
2023-09-05,913,ổ cứng gắn ngoài 1TB SSD ESD310S USB 10Gbps TypeC/A Transcend,131,0,1681818.0
2023-09-05,914,ĐẦU ĐỌC MÃ VẠCH OD7200,131,0,1263636.0
2023-09-05,915,Máy in  Canon Laser LBP-2900,131,0,3590909.0
2023-09-05,912,Ổ CỨNG VI TÍNH ( SSD)  Lexar  SSDNS100 256GBSata III 6Gbs ( LNS100-256RB) (LNS100-256RB),131,0,26818182.0
2023-09-05,914,"Ổ CỨNG DI ĐỘNG (HDD) SEAGATE EXPANSIONPORTABLE 1TB 2.5""  USB 3.0 (STKM1000400)",131,0,1327273.0
2023-09-05,916,"Máy tính xách tay Lenovo S14 G3 IAP CLOUD_GREY/14"" FHD/I3-1215U/8Gb/256Gb/UHD/Fingerprint/No Office/No OS",131,0,10181818.0
2023-09-06,922,Loa SoundMax R-200/1.0,131,0,272727.0
2023-09-06,922,Tai nghe SoundMax AH315,131,0,400000.0
2023-09-06,922,Bàn phím Rapoo NK2500,131,0,227273.0
2023-09-06,922,"Thiết bị đầu cuối GSM/W-CDMA FDD 2.4GHz TP-Link, M7000",131,0,736364.0
2023-09-06,917,"ổ cứng lắp trong Western Digital 1TB 3.5""Sata, màu xanh (Blue) (WD10EZEX)",131,0,772727.0
2023-09-06,921,Máy in Brother HL - L2321D,131,0,2636364.0
2023-09-06,923,Bàn phím Rapoo NK2500,131,0,272727.0
2023-09-06,923,Chuột máy tính Rapoo N100,131,0,290909.0
2023-09-06,923,Máy đọc mã vạch WNI - 6710G,131,0,1045455.0
2023-09-06,920,ổ cứng di động 128GB U301 USB 3.2 Gen 1 Kioxia - Trắng,131,0,772727.0
2023-09-06,923,"ổ cứng lắp trong Western Digital 1TB 3.5""Sata, màu xanh (Blue) (WD10EZEX)",131,0,909091.0
2023-09-06,923,Nguồn Máy Vi Tính CM PC500 Elite V3,131,0,654545.0
2023-09-06,924,"Thiết bị đầu cuối  GSM/W-CDMA FDD 2.4GHz TP - Link, M7350",131,0,1300000.0
2023-09-06,918,Thiết bị định tuyến 2G/3G/4G băng tần 2.4 GHzTP-LINK _TL - MR100,131,0,854545.0
2023-09-06,918,Chuột vi tính Rapoo M20,131,0,145455.0
2023-09-06,919,Máy In Canon Laser LBP - 2900,131,0,3727273.0
2023-09-06,920,"Máy tính xách tay Lenovo ThinkPad E15 Gen 4 - I5-1235U (4.4G) -8Gb RAM - 256GB SSD - WF+BL, Fingerprint - 15.6' FHD - Dos -2Yrs,P/N:21E600CGVA",131,0,14454545.0
2023-09-06,920,Thiết bị định tuyến 2G/3G/4G băng tần 2.4 GHzTP-LINK _TL - MR100,131,0,1727273.0
2023-09-06,923,Bộ nhớ máy tính  Kingmax 8GB DDR4 - 3200,131,0,390909.0
2023-09-07,929,Hộp mực 057 Number One,131,0,590909.0
2023-09-07,930,ổ cứng di động 32GB U202 USB 2.0 Kioxia - Trắng,131,0,1181818.0
2023-09-07,928,Cạc mạng PCI Gigabit TP -Link - TG - 3468,131,0,209091.0
2023-09-07,928,Nguồn Jetek Model 400 ELITE V2,131,0,445454.0
2023-09-07,929,Hộp mực  in Izinet 12A/303/FX9,131,0,245455.0
2023-09-07,927,Bộ máy vi tính,131,0,19436364.0
2023-09-07,927,"MÁY IN LASER ĐƠN NĂNG TRẮNG ĐEN - CANON ,PRINTER I-SENSYS LBP 236DW",131,0,4990909.0
2023-09-07,925,"MÁY IN LASER ĐƠN NĂNG TRẮNG ĐEN - CANON ,PRINTER I-SENSYS   LBP 236DW",131,0,4990909.0
2023-09-07,926,Đầu ghi hình DS - 7616NI - K1,131,0,1545455.0
2023-09-08,931,Trống từ  Brother  DR - 2385,131,0,618182.0
2023-09-08,933,Card VGA ASUS GT 710 - SL -2GD5-BRK,131,0,1227273.0
2023-09-08,932,Tai nghe SoundMax AH314,131,0,400000.0
2023-09-08,931,Mực Laser TN - 2385 Brother,131,0,500000.0
2023-09-08,932,LOA SOUNDMAX A827 / 2.1,131,0,472727.0
2023-09-08,932,"Máy tính xách tay Lenovo V14 G4 IRU - Intel Core i7 - 1355U (5.00GHz) - 8GB RAM - 512GB SSD - WF+BL - 14"" FHD -NOS -2YR Premium NBD, P/n 83A0000NVN",131,0,14909091.0
2023-09-09,934,Bàn phím máy tính Rapoo V500SE,131,0,481818.0
2023-09-09,934,Chuột máy tính  Logitech M185,131,0,181818.0
2023-09-09,934,Nguồn Jetek Model 400 ELITE V2,131,0,436364.0
2023-09-10,937,"Thiết bị thu phát vô tuyến  TP-Link 2.4Ghz, Archer T2U",131,0,290909.0
2023-09-10,936,Máy In Canon Laser LBP-2900,131,0,6945455.0
2023-09-10,935,Máy in Brother HL - L2321D,131,0,2454545.0
2023-09-10,939,"Máy tính để bàn Dell Inspiron 3910 STI56020W1 - 8G -512GIntel Core i5-12400 processor (6-Core, 18M Cache, 2.5GHz to4.4GHz), 1x8GB, DDR4,3200MHz, 512GB M.2 PCIe NVMeSSD, Intel(R) UHD Graphics 730,Không ổ đĩa, Chuột, BànPhím",131,0,14263636.0
2023-09-10,935,Máy tính bàn Lenovo ThinkCentre M70s Gen 3 i5 - 12400 (4.4GHZ)- 8GB RAM - 512 SSD - Wireless & Bluetooth - None -1Yr; P/n11TC000TVA,131,0,10454545.0
2023-09-10,935,Thiết bị truyền ảnh  Webcam Logitech C270,131,0,690910.0
2023-09-10,938,Máy in Canon Laser LBP-2900,131,0,3590909.0
2023-09-10,935,LOA SOUNDMAX A2129 / 2.1,131,0,1363636.0
2023-09-11,941,Ổ cứng SSD 250G KIOXIA GEN3X4 NVMe (LRC10Z250GG8),131,0,1418182.0
2023-09-11,941,Ổ CỨNG VI TÍNH ( SSD) Lexar SSDNS100 256GBSata III6Gbs ( LNS100-256RB) (LNS100-256RB),131,0,2454546.0
2023-09-11,941,Bàn phím RAPOO V500L,131,0,1218182.0
2023-09-11,941,BỘ TẢN NHIỆT NƯỚC ID-COOLINGZOOMFLOW 240-XT ELITE SNOW,131,0,1363636.0
2023-09-11,941,Bộ nhớ trong ram 16GB/3200 KINGMAX,131,0,2427273.0
2023-09-11,941,"Màn hình máy tính LCD 27"" LENOVO S27E-20 62AFKAR2WW",131,0,2890909.0
2023-09-11,941,Nguồn Máy Vi Tính CM PC600 Elite V3,131,0,900000.0
2023-09-11,940,Hộp mực  in Izinet 12A/303/FX9,131,0,181818.0
2023-09-11,942,MÁY IN Brother HL-L2321D,131,0,2636364.0
2023-09-11,940,Máy  in Brother HL - L2321D,131,0,2545455.0
2023-09-12,946,Mực in  Brother BT5000Y,131,0,136364.0
2023-09-12,945,"Ổ cứng gắn trong 240GB SSD Exceria BiCSFLASH2.5""SATA3 kioxia",131,0,545455.0
2023-09-12,945,Bàn phím Dell Multimedia KB216,131,0,272727.0
2023-09-12,945,Chuột máy tính Logitech M221,131,0,200000.0
2023-09-12,944,MÀN HÌNH LCD 23.8 Inch LENOVO THINKVISIONS24e-20 (62AEKAR2WW),131,0,6818181.0
2023-09-12,944,CPU MÁY TÍNH,131,0,9072728.0
2023-09-12,943,Máy in đa năng Brother DCP-T226,131,0,3354545.0
2023-09-12,943,Cáp dữ liệu VIDEO HDMI 1.4 truyền âm thanh hình ảnh dài10M Ugreen (10110),131,0,381818.0
2023-09-12,943,Cáp dữ liệu VIDEO VGA truyền hình ảnh dài 15m  màu đenUgreen (11634),131,0,445455.0
2023-09-12,943,Mực Laser TN - 2385 Brother,131,0,454545.0
2023-09-12,943,Chuột máy tính Logitech M331,131,0,518182.0
2023-09-12,943,Bàn phím Dell Multimedia KB216,131,0,300000.0
2023-09-13,947,Bộ nhớ trong máy tính xách tay 8GB/3200 Kingmax,131,0,1890909.0
2023-09-13,947,Bộ nhớ trong ram 8GB/3200 KINGMAX ZERUS,131,0,2618182.0
2023-09-13,947,Ổ cứng máy tính 1tb WD BLUE,131,0,3236364.0
2023-09-13,947,Bảng mạch chính ASUS PRIME H510M-k,131,0,3000000.0
2023-09-13,948,MÁY IN Canon Laser LBP-2900,131,0,3590909.0
2023-09-13,947,Bộ vi xử lý vi tính Intel Core I5-10400 + Quạt,131,0,3181818.0
2023-09-14,949,Bộ nhớ trong ram 8GB/3200 KINGMAX,131,0,454545.0
2023-09-14,954,Tivi SamsungUA75BU8000,131,0,27136364.0
2023-09-14,951,Màn chiếu chân P84TS,131,0,1203704.0
2023-09-14,952,Cáp dữ liệu VIDEO HDMI 1.4 truyền âm thanh hình ảnh dài10M Ugreen (10110),131,0,381818.0
2023-09-14,952,Máy chiếu đa năng ViewSonic LS500WHE,131,0,15172727.0
2023-09-14,953,MÁY IN ĐA NĂNG Brother MFC-L2701D,131,0,5000000.0
2023-09-14,950,Máy chấm công bằng dấu vân tay DG600BID,131,0,3046296.0
2023-09-15,955,"Hộp mực (cartridge) đã có mực in dùng cho máy inlaser, loại 2612A/C-P303/FX9/FX10, hiệu LPT",131,0,172727.0
2023-09-16,957,Bộ nhớ trong Ram 4GB/2666 Kingmax,131,0,409091.0
2023-09-16,957,MÁY TÍNH ĐỂ BÀN (PC) LENOVO ThinkCentre neo50s Gen 3 i5 - 12400 (6*2.5)/4GD4/256GSSD/WL/BT/KB/M/NoOS/ĐEN(11T000AXVA),131,0,10127273.0
2023-09-16,956,"Thiết bị đầu cuối GSM/W-CDMA FDD 2.4GHz TP-Link, M7350",131,0,3681819.0
2023-09-16,957,"Màn hình máy tính Lenovo H20215FE0 - "" E22 - 28 (H20215FE0)21.5 inch Monitor-HDMI, Linecord, P/N:62B9MAR4WW",131,0,2172727.0
2023-09-16,956,Bàn phím Dell Multimedia KB 216,131,0,1363636.0
2023-09-16,956,Camera quan sát CS - H8C (1080P),131,0,3409091.0
2023-09-16,956,Máy  in Brother DCP - B7535DW,131,0,4727272.0
2023-09-16,958,"Ổ cứng SSD Western loại WDS500G3B0A,500GB",131,0,981818.0
2023-09-16,956,Chuột máy tính  Dell MS116,131,0,818182.0
2023-09-17,961,Chuột Logitech G402 Hyperion Fury (910-004070),131,0,909091.0
2023-09-17,959,Máy Scan HP 2000S2 (6FW06A),131,0,6681818.0
2023-09-17,968,Mực in 337 Number One,131,0,1200000.0
2023-09-17,969,"MÀN HÌNH 27"" LENOVO S27E-20 62AFKAR2WW",131,0,3281818.0
2023-09-17,961,"Bút trình chiếu hiệu Rapoo mới 100%. WirelessPrensenter BLACK, XR200",131,0,363636.0
2023-09-17,967,ĐẦU GHI HÌNH KTS 4 KÊNH KX-7104AI,131,0,1622727.0
2023-09-17,960,Thiết bị chuyển mạch TP -LINK 5port _ TL - SG1005D,131,0,381818.0
2023-09-17,962,"Ổ CỨNG DI ĐỘNG (HDD) SEAGATE EXPANSIONPORTABLE 2TB 2.5""  USB 3.0 (STKM2000400)",131,0,1772727.0
2023-09-17,963,MÁY TÍNH XÁCH TAY (NB) HP Pavilion 15 - eg2084TUi5-1240P/8GD4/256GSSD/15.6FHD/WLax/BT5/3C41WHr/ALUp/W11SL/VÀNG(7C0Q6PA),131,0,15627273.0
2023-09-17,963,Chuột vi tính Rapoo M20,131,0,145454.0
2023-09-17,964,Phần mềm Kaspersky KL1867MUAFS,131,0,300000.0
2023-09-17,960,"Máy tính xách tay Lenovo ThinkBook 14 G4 IAP-I3-1215U(1.2G)-8GB RAM-256GB SSD-WF+BL,Fingerprint-14""FHD- DOS - 2Yr; P/N 21DH00B0VN",131,0,12181818.0
2023-09-17,966,MÁY TÍNH ĐỂ BÀN (PC) LENOVO ThinkCentre neo50s Gen 3 i5 - 12400(6*2.5)/4GD4/256GSSD/WL/BT/KB/M/NoOS/ĐEN(11T000AXVA),131,0,10454545.0
2023-09-17,965,Đầu bấm dây cáp mạng Ensoho EN - RJ45C6 RJ - 45cat6,131,0,200000.0
2023-09-17,966,MÀN HÌNH VI TÍNH (LCD) LENOVO ThinkVision S24e -20-23.8 INCH/1920x1080/WLED/VGA/HDMI/ĐEN (62AEKAR2WW),131,0,2727273.0
2023-09-17,965,Tủ Rack 6UD400,131,0,1636364.0
2023-09-17,965,"Thiết bị chuyển mạch TP-Link, TL - SG1024D",131,0,4772727.0
2023-09-17,965,"Thanh phân phối cổng mạng cat 6, 24 Port, loại 1402-04011, hiệu Dintek",131,0,5154546.0
2023-09-17,965,"Bộ định tuyến  Tp-Link 2.4GHz 450M,TL- WR941HP",131,0,2454545.0
2023-09-17,965,"Thiết bị định tuyến có thu phát vô tuyến TP-Link ,2.4/5 GHz, Archer C58HP",131,0,3272727.0
2023-09-18,970,Mực in 308 Number One,131,0,409091.0
2023-09-18,971,Chuột vi tính Rapoo M20,131,0,218182.0
2023-09-18,972,"ổ cứng gắn ngoài 2TB Slim StoreJet 2.5"" M3S Transcend",131,0,2409091.0
2023-09-18,973,Trống từ BROTHER  DR - 2385,131,0,1618182.0
2023-09-18,973,MỰC LASER ĐEN BROTHER 2240,131,0,250000.0
2023-09-18,974,"Laptop Lenovo V15 G3 82TT00N9VN - I5 /1235U 8Gb/ SSD512GB/ Intel Iris Xe/15.6"" FHD Win11/ Xám",131,0,40000000.0
2023-09-18,975,4K0Z7PA : Máy tính xách tay HP 14s- fq1080AU -AMD Ryzen3 5300U / 4GB DDR4-3200/ SSD 256GB /RadeonVegaGraphics/ 14” HD/ Windows 11 Home/Natural Silver,131,0,13909091.0
2023-09-18,976,Nguồn Jetek Model 400 ELITE V2,131,0,363636.0
2023-09-18,977,Cáp dữ liệu VIDEO HDMI 1.4 truyền âm thanh hình ảnh dài5M Ugreen (10109),131,0,245455.0
2023-09-18,977,Chuột máy tính Logitech M187,131,0,254545.0
2023-09-18,976,"Ổ CỨNG DI ĐỘNG (HDD) SEAGATE EXPANSIONPORTABLE 1TB 2.5"" USB 3.0 (STKM1000400)",131,0,1181818.0
2023-09-19,981,ổ cứng di động 32GB U301 USB 3.2 Gen 1 Kioxia - Trắng,131,0,245455.0
2023-09-19,981,Vỏ thùng máy tính Jetek EN15,131,0,681819.0
